Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-Feb,692.276,704.99,AF,92386,,NULL,33.9121275,-118.3960602,853908918.7,869591389.3,0.027208898,9242.838944,0.002379241,Feb,15,15-Feb
Inglewood,CITY ORDINANCE HAS BEEN UPDATED.,15-Jan,674.074,769.456,AF,92386,,NULL,33.9121275,-118.3960602,831457107.4,949108940.6,0.026493495,8999.817152,0.002316683,Jan,15,15-Jan
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED,14-Dec,688.13,783.227,AF,92386,,NULL,33.9121275,-118.3960602,848794908.7,966095200,0.027045946,9187.484129,0.002364992,Dec,14,14-Dec
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED,14-Nov,766.931,791.524,AF,92386,,NULL,33.9121275,-118.3960602,945994402.4,976329387.4,0.030143104,10239.58611,0.002635818,Nov,14,14-Nov
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED ,14-Oct,850.294,900.758,AF,92386,,NULL,33.9121275,-118.3960602,1048821034,1111067392,0.033419565,11352.59708,0.002922323,Oct,14,14-Oct
Inglewood,THE CITY ORDINANCE IS BEING UPDATED,14-Sep,850.585,905.119,AF,92386,,NULL,33.9121275,-118.3960602,1049179977,1116446600,0.033431003,11356.48233,0.002923323,Sep,14,14-Sep
Inglewood,THE CITY'S ORDINANCE IS BEING UPDATED.,14-Aug,870.914,989.625,AF,111200,,NULL,33.9121275,-118.3960602,1074255401,1220683100,0.034230004,9660.570154,0.002486771,Aug,14,14-Aug
Inglewood,,14-Jul,244.92,244.8,MG,115904,,NULL,33.9121275,-118.3960602,927123237.9,926668988.4,0.029541795,7999.061619,0.002059074,Jul,14,14-Jul
Inglewood,THE CITY'S ORDINANCE IS BEING UPDATED.,14-Jun,866.876,947.245,AF,111200,,NULL,33.9121275,-118.3960602,1069274607,1168408198,0.034071297,9615.77884,0.002475241,Jun,14,14-Jun
Susanville,None,15-Aug,101.295,122.055,MG,8978,,36%,40.4193296,-120.6616015,383443362.7,462028526.9,0.012218014,42709.21838,0.010993972,Aug,15,15-Aug
Susanville,None,15-Jul,95.561,141.593,MG,8978,,36%,40.4193296,-120.6616015,361737807.2,535987917,0.01152639,40291.58022,0.010371637,Jul,15,15-Jul
Susanville,None,15-Jun,89.558,118.126,MG,8978,"Along with the states restrictions, the city adopted an emergency ordinance to allow watering only 3 days a week. Mon., Thurs., & Sat. for even numbered addresses. Tues., Fri., & Sun. for odd numbered addresses. No watering on Wed. ",36%,40.4193296,-120.6616015,339013975.7,447155641,0.010802319,37760.52303,0.009720106,Jun,15,15-Jun
Susanville,None,15-May,72.881,95.611,MG,8978,,NULL,40.4193296,-120.6616015,275884650.9,361927077.8,0.008790771,30728.96535,0.007910081,May,15,15-May
Susanville,2,15-Apr,66.8,66.8,MG,9344,,NULL,40.4193296,-120.6616015,252865557.3,252865557.3,0.008057292,27061.8105,0.006966102,Apr,15,15-Apr
Susanville,2,15-Mar,68.2,66.9,MG,9344,,NULL,40.4193296,-120.6616015,258165134.8,253244098.5,0.008226157,27628.97419,0.007112099,Mar,15,15-Mar
Susanville,2,15-Feb,61.2,60.7,MG,9344,,NULL,40.4193296,-120.6616015,231667247.1,229774540.8,0.00738183,24793.15573,0.006382118,Feb,15,15-Feb
Susanville,2,15-Jan,67.5,67.4,MG,9344,,NULL,40.4193296,-120.6616015,255515346.1,255136804.8,0.008141724,27345.39234,0.007039101,Jan,15,15-Jan
Susanville,2,14-Dec,67.5,67.4,MG,9344,,NULL,40.4193296,-120.6616015,255515346.1,255136804.8,0.008141724,27345.39234,0.007039101,Dec,14,14-Dec
Susanville,2,14-Nov,64.7,65.5,MG,9344,,NULL,40.4193296,-120.6616015,244916191,247944521,0.007803994,26211.06496,0.006747108,Nov,14,14-Nov
Susanville,2,14-Oct,70,68.1,MG,9344,,NULL,40.4193296,-120.6616015,264978877.4,257786593.6,0.00844327,28358.18465,0.007299808,Oct,14,14-Oct
Susanville,2,14-Sep,95,87.4,MG,9344,,NULL,40.4193296,-120.6616015,359614190.8,330845055.5,0.011458723,38486.10774,0.009906882,Sep,14,14-Sep
Susanville,2,14-Aug,111.4,122.1,MG,9344,,NULL,40.4193296,-120.6616015,421694956.3,462198870.4,0.013436861,45130.02529,0.011617123,Aug,14,14-Aug
Susanville,2,14-Jul,134.6,107,MG,9344,,NULL,40.4193296,-120.6616015,509516527.1,405039141.2,0.016235202,54528.73792,0.014036488,Jul,14,14-Jul
Susanville,2,14-Jun,116.2,118.1,MG,9344,,NULL,40.4193296,-120.6616015,439864936.5,447057220.3,0.014015828,47074.58652,0.012117681,Jun,14,14-Jun
South Feather,2,15-Aug,196,254,MG,17500,,36%,36.778261,-119.4179324,741940856.7,961494783.7,0.023641155,42396.62038,0.010913505,Aug,15,15-Aug
South Feather,3,15-Jul,204,280,MG,18000,,36%,36.778261,-119.4179324,772224157,1059915510,0.0246061,42901.34205,0.011043428,Jul,15,15-Jul
South Feather,2,15-Jun,180,237,MG,16348,,36%,36.778261,-119.4179324,681374256.2,897142770.6,0.021711265,41679.36483,0.010728873,Jun,15,15-Jun
South Feather,2,15-May,135,175,MG,16348,,NULL,36.778261,-119.4179324,511030692.1,662447193.5,0.016283449,31259.52362,0.008046655,May,15,15-May
South Feather,2,15-Apr,108,123,MG,16348,,NULL,36.778261,-119.4179324,408824553.7,465605741.7,0.013026759,25007.6189,0.006437324,Apr,15,15-Apr
South Feather,2,15-Mar,91,84,MG,18300,,NULL,36.778261,-119.4179324,344472540.6,317974652.9,0.010976251,18823.6361,0.004845477,Mar,15,15-Mar
South Feather,2,15-Feb,60.9,60,MG,16348,,NULL,36.778261,-119.4179324,230531623.3,227124752.1,0.007345645,14101.51843,0.003629935,Feb,15,15-Feb
South Feather,1,15-Jan,67,69,MG,16346,,NULL,36.778261,-119.4179324,253622639.8,261193464.9,0.008081415,15515.884,0.003994014,Jan,15,15-Jan
South Feather,1,14-Dec,64,84,MG,16346,,NULL,36.778261,-119.4179324,242266402.2,317974652.9,0.007719561,14821.14292,0.003815177,Dec,14,14-Dec
South Feather,2,14-Nov,84,113,MG,16346,,NULL,36.778261,-119.4179324,317974652.9,427751616.4,0.010131924,19452.75008,0.00500742,Nov,14,14-Nov
South Feather,2,14-Oct,139.7,167.9,MG,16346,,NULL,36.778261,-119.4179324,528822131,635570764.5,0.016850354,32351.77603,0.008327816,Oct,14,14-Oct
South Feather,3,14-Sep,192,195,MG,16346,,NULL,36.778261,-119.4179324,726799206.6,738155444.2,0.023158683,44463.42876,0.011445531,Sep,14,14-Sep
South Feather,2,14-Aug,234,264,MG,16346,,NULL,36.778261,-119.4179324,885786533,999348909,0.028224645,54189.80381,0.013949241,Aug,14,14-Aug
South Feather,4,14-Jul,274.6,294.5,MG,16346,,NULL,36.778261,-119.4179324,1039474282,1114803991,0.033121741,63591.96635,0.016369494,Jul,14,14-Jul
South Feather,1,14-Jun,236.8,248,MG,16346,,NULL,36.778261,-119.4179324,896385688.1,938782308.5,0.028562375,54838.22881,0.014116155,Jun,14,14-Jun
Red Bluff,3,15-Aug,126174660,219016836,G,14076,,36%,34.1167298,-117.4617761,477623139.5,829069076.2,0.015218953,33931.73767,0.008734521,Aug,15,15-Aug
Red Bluff,3,15-Jul,117861612,161493249,G,14076,,36%,34.1167298,-117.4617761,446154823.4,611318569,0.014216248,31696.13693,0.008159045,Jul,15,15-Jul
Red Bluff,3,15-Jun,115583877,155320840,G,14076,,36%,34.1167298,-117.4617761,437532656.8,587953454.6,0.013941512,31083.59312,0.008001368,Jun,15,15-Jun
Red Bluff,2,15-May,104.3,139.1,MG,14076,,NULL,34.1167298,-117.4617761,394818527.3,526550883.5,0.012580472,28049.05707,0.007220234,May,15,15-May
Red Bluff,stage 2,15-Apr,81.9,138.1,MG,14076,,NULL,34.1167298,-117.4617761,310025286.6,522765471,0.009878626,22025.0985,0.00566958,Apr,15,15-Apr
Red Bluff,2,15-Mar,70.9,73.6,MG,14076,,NULL,34.1167298,-117.4617761,268385748.7,278606362.5,0.008551826,19066.90457,0.004908098,Mar,15,15-Mar
Red Bluff,2,15-Feb,49.1,56.6,MG,14076,,NULL,34.1167298,-117.4617761,185863755.4,214254349.4,0.005922351,13204.30203,0.003398979,Feb,15,15-Feb
Red Bluff,2,15-Jan,54.7,59.2,MG,14076,,NULL,34.1167298,-117.4617761,207062065.6,224096422,0.006597812,14710.29168,0.003786642,Jan,15,15-Jan
Red Bluff,2,14-Dec,52.1,72.5,MG,14076,,NULL,34.1167298,-117.4617761,197219993,274442408.7,0.006284205,14011.0822,0.003606656,Dec,14,14-Dec
Red Bluff,2,14-Nov,52.4,78.3,MG,14076,,NULL,34.1167298,-117.4617761,198355616.8,296397801.4,0.00632039,14091.76022,0.003627423,Nov,14,14-Nov
Red Bluff,2,14-Oct,95.7,118.3,MG,14076,,NULL,34.1167298,-117.4617761,362263979.5,447814302.8,0.011543156,25736.28726,0.006624894,Oct,14,14-Oct
Red Bluff,2,14-Sep,127.1,138.9,MG,14076,,NULL,34.1167298,-117.4617761,481125933.1,525793801,0.015330565,34180.58632,0.008798579,Sep,14,14-Sep
Red Bluff,stage 2,14-Aug,158.3,219.1,MG,14076,,NULL,34.1167298,-117.4617761,599230804.2,829383886.3,0.019093851,42571.10004,0.010958418,Aug,14,14-Aug
Red Bluff,2,14-Jul,175491212,161493249,G,14076,,NULL,34.1167298,-117.4617761,664306633.6,611318569,0.021167423,47194.27633,0.012148491,Jul,14,14-Jul
El Segundo,1-Jan-10,15-Aug,330597,311659,CCF,16654,,20%,33.9120651,-118.3960598,936081628.6,882458898,0.029827244,56207.61551,0.014468655,Aug,15,15-Aug
El Segundo,1-Jan-10,15-Jul,247845,278360,CCF,16654,,20%,33.9120651,-118.3960598,701770286,788173159.9,0.022361163,42138.24223,0.010846995,Jul,15,15-Jul
El Segundo,1-Jan-10,15-Jun,232097,261400,CCF,16654,,20%,33.9120651,-118.3960598,657180003.9,740151113.7,0.020940341,39460.79044,0.01015778,Jun,15,15-Jun
El Segundo,1-Jan-10,15-May,242665,276963,CCF,16654,,NULL,33.9120651,-118.3960598,687103175.2,784217570.4,0.021893811,41257.54625,0.010620291,May,15,15-May
El Segundo,1-Jan-10,15-Apr,307120,227769,CCF,16654,,NULL,33.9120651,-118.3960598,869606771.3,644925321.4,0.027709094,52216.09051,0.013441179,Apr,15,15-Apr
El Segundo,1-Jan-10,15-Mar,194930,205838,CCF,16654,,NULL,33.9120651,-118.3960598,551942068,582827945.4,0.017587046,33141.71178,0.008531157,Mar,15,15-Mar
El Segundo,1-Jan-10,15-Feb,245393,255442,CCF,16654,,NULL,33.9120651,-118.3960598,694827476,723281104.7,0.022139938,41721.35679,0.010739682,Feb,15,15-Feb
El Segundo,1-Jan-10,15-Jan,213853,266406,CCF,16654,,NULL,33.9120651,-118.3960598,605522326.4,754325545.5,0.019294324,36358.9724,0.009359327,Jan,15,15-Jan
El Segundo,1-Jan-10,14-Dec,270015,262711,CCF,16654,,NULL,33.9120651,-118.3960598,764544387.7,743863195.2,0.024361393,45907.55301,0.01181727,Dec,14,14-Dec
El Segundo,10-Jan-10,14-Nov,326626,291414,CCF,16654,,NULL,33.9120651,-118.3960598,924837787.5,825135411.8,0.029468971,55532.47193,0.014294864,Nov,14,14-Nov
El Segundo,10-Jan-10,14-Oct,365492,327531,CCF,16654,,NULL,33.9120651,-118.3960598,1034886422,927400284.7,0.032975554,62140.41206,0.015995843,Oct,14,14-Oct
El Segundo,"January 10,2010",14-Sep,320291,320948,CCF,16654,,NULL,33.9120651,-118.3960598,906900307.4,908760595.4,0.028897412,54455.40455,0.014017611,Sep,14,14-Sep
El Segundo,"Jan 1, 2010 Water Conservation Ordinance",14-Aug,388077,299992,CCF,16654,,NULL,33.9120651,-118.3960598,1098835592,849423920.8,0.035013226,65980.28053,0.016984281,Aug,14,14-Aug
El Segundo,"Jan 1, 2010 Water Conservation Ordinance",14-Jul,261125,237671,CCF,16654,,NULL,33.9120651,-118.3960598,739372454.3,672962721.3,0.023559316,44396.08829,0.011428197,Jul,14,14-Jul
Alco,3,15-Aug,120.452,148.103,MG,29179,Alco has implemented its CPUC approved Tariff Rule & Schedule 14.1. Alco is at stage 3 of its water use prohibitions and reduction plan. ,24%,36.778261,-119.4179324,455960510.6,560630952.6,0.014528696,15626.32409,0.004022442,Aug,15,15-Aug
Alco,3,15-Jul,117.647,149.155,MG,29179,,24%,36.778261,-119.4179324,445342428.4,564613206.5,0.014190362,15262.42943,0.003928771,Jul,15,15-Jul
Alco,3,15-Jun,112.8,150.725,MG,29179,Alco has implemented Stage 3 of its Water Conservation and Mandatory Staged Water Use Prohibition Plan. ,24%,36.778261,-119.4179324,426994533.9,570556304.2,0.013605726,14633.62466,0.003766907,Jun,15,15-Jun
Alco,3,15-May,103.288,140.6,MG,29179,,NULL,36.778261,-119.4179324,390987689.8,532229002.3,0.012458406,13399.6261,0.003449258,May,15,15-May
Alco,Mandatory restrictions,15-Apr,109.545,105.945,MG,29179,,NULL,36.778261,-119.4179324,414673016.1,401045530.9,0.013213114,14211.35118,0.003658208,Apr,15,15-Apr
Alco,CPUC Rule 14.1 (Voluntary Conservation),15-Mar,97.967,100.167,MG,29179,,NULL,36.778261,-119.4179324,370845509.7,379173417.3,0.011816597,12709.32896,0.003271566,Mar,15,15-Mar
Alco,CPUC Rule 14.1 (Voluntary Conservation),15-Feb,89.962,97.247,MG,29179,,NULL,36.778261,-119.4179324,340543282.4,368120012.7,0.010851049,11670.83459,0.003004242,Feb,15,15-Feb
Alco,CPUC Rule 14.1 (Voluntary Conservation),15-Jan,89.698,88.563,MG,29179,,NULL,36.778261,-119.4179324,339543933.5,335247490.3,0.010819206,11636.58568,0.002995426,Jan,15,15-Jan
Alco,CPUC Rule 14.1 (Voluntary Conservation),14-Dec,89.676,106.033,MG,29141,,NULL,36.778261,-119.4179324,339460654.4,401378647.2,0.010816552,11648.90204,0.002998596,Dec,14,14-Dec
Alco,CPUC Rule 14.1 (Voluntary Conservation),14-Nov,99.752,120.526,MG,29141,,NULL,36.778261,-119.4179324,377602471.1,456240631.1,0.012031901,12957.77328,0.003335519,Nov,14,14-Nov
Alco,CPUC Rule 14.1 (Voluntary Conservation),14-Oct,123.951,140.553,MG,29141,,NULL,36.778261,-119.4179324,469205669,532051087.9,0.014950739,16101.22058,0.004144688,Oct,14,14-Oct
Alco,CPUC Rule 14.1 Voluntary Conservation,14-Sep,128.006,156.049,MG,29141,,NULL,36.778261,-119.4179324,484555516.9,590709840.6,0.015439846,16627.96462,0.004280279,Sep,14,14-Sep
Alco,2,14-Aug,132.344,148.103,MG,29334,,NULL,36.778261,-119.4179324,500976636.4,560630952.6,0.015963087,17078.36082,0.004396218,Aug,14,14-Aug
Alco,2,14-Jul,139.543,149.155,MG,29334,,NULL,36.778261,-119.4179324,528227821.3,564613206.5,0.016831417,18007.35738,0.004635355,Jul,14,14-Jul
Alco,2,14-Jun,135.685,150.725,MG,29334,,NULL,36.778261,-119.4179324,513623699.7,570556304.2,0.016366072,17509.50091,0.004507199,Jun,14,14-Jun
Anderson,2,15-Aug,82.971,108.588,MG,11147,"Our two water department personnel, one code enforcement officer and public works superintendent spend are actively patrolling for non compliant water users throughout the city",36%,37.7385568,-122.4152012,314079463.4,411050376.3,0.010007808,28176.14276,0.007252948,Aug,15,15-Aug
Anderson,2,15-Jul,88.607,126.998,MG,11147,"Our two water department personnel, one code enforcement officer and public works superintendent spend are actively patrolling for non compliant water users throughout the city.  ",36%,37.7385568,-122.4152012,335414048.4,480739821,0.010687611,30090.07342,0.007745621,Jul,15,15-Jul
Anderson,2,15-Jun,78.264,108.039,MG,11147,We have begun auditing our electronic meters to identify low flow leaks to make our customers aware to minimize loss of water.  ,36%,37.7385568,-122.4152012,296261526.6,408972184.8,0.009440058,26577.69145,0.006841483,Jun,15,15-Jun
Anderson,2,15-May,68.385,97.223,MG,11147,"Please note, the City of Anderson water system extends outside of the city limits.  We also serve the Wooded Acres Subdivision and a large mobile home park.  ",NULL,37.7385568,-122.4152012,258865436.2,368029162.8,0.008248471,23222.87935,0.005977906,May,15,15-May
Anderson,2,15-Apr,51.55,59.47,MG,11147,,NULL,37.7385568,-122.4152012,195138016.1,225118483.4,0.006217865,17505.87747,0.004506267,Apr,15,15-Apr
Anderson,1,14-Nov,38.638,52.065,MG,10050,,NULL,37.7385568,-122.4152012,146260769.5,197087503.6,0.004660444,14553.3104,0.003746233,Nov,14,14-Nov
Anderson,1,14-Oct,59.796,73.107,MG,10050,,NULL,37.7385568,-122.4152012,226352527.9,276740154.1,0.007212482,22522.63959,0.005797654,Oct,14,14-Oct
Anderson,1,14-Sep,83.273,93.086,MG,10050,,NULL,37.7385568,-122.4152012,315222658,352368911.2,0.010044234,31365.4386,0.008073919,Sep,14,14-Sep
Anderson,1,14-Aug,99.417,118.777,MG,10050,,NULL,37.7385568,-122.4152012,376334357.9,449619944.6,0.011991494,37446.20477,0.009639196,Aug,14,14-Aug
Anderson,,14-Jul,113.185,126.998,MG,10050,Water Shortage Contingency Plan approved by City Council on 8/19/2014.,NULL,37.7385568,-122.4152012,428451917.7,480739821,0.013652164,42632.03161,0.010974103,Jul,14,14-Jul
Anderson,,14-Jun,104.367,108.309,MG,10050,Water Shortage Contingency Plan approved by City Council on 8/19/2014.,NULL,37.7385568,-122.4152012,395072150,409994246.2,0.012588553,39310.66169,0.010119134,Jun,14,14-Jun
Arvin,Stage 2,15-Aug,76.01,112.09,MG,20499,,28%,36.778261,-119.4179324,287729206.7,424306891,0.009168185,14036.25576,0.003613136,Aug,15,15-Aug
Arvin,Stage 2,15-Jul,78.213,112.5,MG,20499,,28%,36.778261,-119.4179324,296068470.5,425858910.1,0.009433907,14443.06896,0.003717855,Jul,15,15-Jul
Arvin,stage 2,15-Jun,67.97,116.35,MG,20499,,28%,36.778261,-119.4179324,257294490,440432748.4,0.008198415,12551.563,0.003230954,Jun,15,15-Jun
Arvin,stage 2,15-May,67.507,104.39,MG,20499,,NULL,36.778261,-119.4179324,255541844,395159214.5,0.008142569,12466.0639,0.003208946,May,15,15-May
Arvin,Stage 2,15-Apr,68.327,79.26,MG,20499,"Checked Department of Finance population numbers for Arvin=20,113, Edmundson Acres not on web site got 2010 census numbers=290, Mitchell's Corner, no numbers were available so counted houses 24 multiplied by 4 (Arvin's average household is at 4.5) =96 Total of 20,499 for Arvin CSD Boundaries   ",NULL,36.778261,-119.4179324,258645882.2,300031797.5,0.008241476,12617.48779,0.003247924,Apr,15,15-Apr
Arvin,stage 2,15-Mar,59.039,66.33,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,223486970.6,251086413.4,0.007121174,11196.74201,0.002882204,Mar,15,15-Mar
Arvin,stage 2,15-Feb,48.29,49.92,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,182797571.3,188967793.7,0.00582465,9158.194954,0.002357452,Feb,15,15-Feb
Arvin,stage 2,15-Jan,48.43,52.78,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,183327529,199794073.6,0.005841536,9184.745944,0.002364287,Jan,15,15-Jan
Arvin,stage 2,14-Dec,48.68,54.43,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,184273882.2,206040004.2,0.005871691,9232.158425,0.002376491,Dec,14,14-Dec
Arvin,stage 2,14-Nov,55.44,63.06,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,209863270.9,238708114.4,0.00668707,10514.19193,0.002706505,Nov,14,14-Nov
Arvin,stage 2,14-Oct,70.26,75.3,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,265963084.7,285041563.8,0.00847463,13324.80384,0.003429998,Oct,14,14-Oct
Arvin,stage 2,14-Sep,82.96,93.77,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,314037823.8,354958133.3,0.010006481,15733.35791,0.004049994,Sep,14,14-Sep
Arvin,stage 2,14-Aug,100.34,112.09,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,379828293.7,424306891,0.012102824,19029.47363,0.004898462,Aug,14,14-Aug
Arvin,stage 2,14-Jul,106.99,112.5,MG,19960,"I reviewed 2013 production and had to make a corrections. The entire year there was only a small variance of 7.51 MG but certain months did experience a large amounts of production data miscalculations. Also for population figures I used the dept. of finance data for that number of 19,960. It’s my belief this will not affect the overall % needed, I just wanted to get the data corrected.  (todays correction only involves “R-GPCD”, total production was being used and not the residential figures only)",NULL,36.778261,-119.4179324,405001287,425858910.1,0.012904935,20290.64564,0.005223106,Jul,14,14-Jul
